TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;
23.02899;1.644658;-0.004188586;0.8060143;0.4005111;0;0;0
23.05254;1.66821;-0.004165751;0.8058264;0.4000155;0;0;0
23.07805;1.693715;-0.004248305;0.8058807;0.3996446;0;0;0
23.10292;1.718591;-0.004757313;0.8060867;0.3996461;0;0;0
23.1275;1.743165;-0.005243454;0.806255;0.3996947;0;0;0
23.15029;1.76596;-0.005684136;0.8062962;0.3996447;0;0;0
23.17402;1.789682;-0.005979879;0.8062638;0.3994263;0;0;0
23.19863;1.814293;-0.006080413;0.8063227;0.399267;0;0;0
23.22348;1.839152;-0.006328545;0.806566;0.3992867;0;0;0
23.25147;1.867135;-0.006672641;0.8067406;0.3993165;0;0;0
23.28434;1.900004;-0.007051501;0.8069258;0.3992499;0;0;0
23.30073;1.916401;-0.007602465;0.80696;0.3990629;0;0;0
23.32244;1.938112;-0.008211035;0.8072226;0.398819;0;0;0
23.34957;1.965239;-0.008526301;0.8075965;0.3987515;0;0;0
23.37361;1.989281;-0.008819696;0.8077509;0.3986989;0;0;0
23.39572;2.011384;-0.00929382;0.8077261;0.398622;0;0;0
23.41881;2.034474;-0.009912801;0.8075616;0.3984722;0;0;0
23.441;2.056664;-0.01084655;0.8074129;0.3981297;0;0;0
23.47145;2.087119;-0.01150889;0.8073769;0.3977257;0;0;0
23.49382;2.109484;-0.0122604;0.8074596;0.3973497;0;0;0
23.51745;2.133119;-0.01293786;0.8077393;0.397149;0;0;0
23.53899;2.154662;-0.013858;0.8077024;0.3967554;0;0;0
23.56669;2.182359;-0.0146341;0.8076999;0.3964434;0;0;0
23.59042;2.206089;-0.01547706;0.8077822;0.3965097;0;0;0
23.61576;2.231425;-0.01612936;0.8081311;0.3966291;0;0;0
23.63881;2.25448;-0.0165873;0.8085577;0.3965846;0;0;0
23.66609;2.281758;-0.01691328;0.8086952;0.3964043;0;0;0
23.69193;2.307601;-0.0169851;0.8086157;0.3962564;0;0;0
23.71654;2.332209;-0.01702414;0.8082657;0.3962303;0;0;0
23.74028;2.355948;-0.01726709;0.808064;0.3961882;0;0;0
23.76519;2.380856;-0.01768066;0.8079628;0.3959721;0;0;0
23.78717;2.402845;-0.01791154;0.8077577;0.3957282;0;0;0
23.81334;2.429011;-0.01820135;0.8075988;0.3954639;0;0;0
23.83966;2.455336;-0.0186301;0.8075216;0.3956247;0;0;0
23.86413;2.479805;-0.01902588;0.8076143;0.3957839;0;0;0
23.88917;2.504843;-0.01922826;0.8077295;0.3956503;0;0;0
23.91604;2.531712;-0.01928996;0.8077856;0.3953097;0;0;0
23.94299;2.558659;-0.01959344;0.8079258;0.3950682;0;0;0
23.96141;2.577082;-0.02001986;0.8081189;0.3950246;0;0;0
23.98477;2.600441;-0.02056292;0.8082304;0.3950752;0;0;0
24.00802;2.623689;-0.02105291;0.8082672;0.3948378;0;0;0
24.03696;2.652633;-0.02147548;0.8083716;0.394572;0;0;0
24.06459;2.680264;-0.02182613;0.8085711;0.3944716;0;0;0
24.08622;2.701886;-0.02218129;0.8087455;0.39447;0;0;0
24.10779;2.72346;-0.02267824;0.8086908;0.3944459;0;0;0
24.13168;2.747346;-0.02306039;0.8086481;0.3941253;0;0;0
24.15685;2.772521;-0.02326454;0.80871;0.3939898;0;0;0
24.18542;2.801093;-0.02335314;0.8086857;0.3938093;0;0;0
24.20632;2.821994;-0.0235034;0.8084667;0.3936531;0;0;0
24.23161;2.847279;-0.02363761;0.8082303;0.3934518;0;0;0
24.25366;2.869327;-0.02396949;0.8077557;0.3928925;0;0;0
24.28301;2.89868;-0.0244118;0.8070291;0.3926766;0;0;0
24.30618;2.921855;-0.02469897;0.8068254;0.3923314;0;0;0
24.33082;2.946494;-0.02470466;0.8065516;0.3921856;0;0;0
24.35441;2.970083;-0.0246619;0.8061683;0.3919843;0;0;0
24.37638;2.992057;-0.02457302;0.8061717;0.3920455;0;0;0
24.40235;3.018021;-0.02419985;0.8063272;0.3922579;0;0;0
24.43017;3.045845;-0.02388699;0.8065988;0.3924184;0;0;0
24.45402;3.069694;-0.02385259;0.8071585;0.3924261;0;0;0
24.47562;3.091293;-0.02403512;0.8074741;0.3924303;0;0;0
24.50118;3.116851;-0.02432453;0.8077033;0.3923188;0;0;0
24.52916;3.144835;-0.0246392;0.8079169;0.3922081;0;0;0
24.55526;3.170928;-0.02487333;0.8080099;0.3921928;0;0;0
24.57568;3.191349;-0.02495483;0.8080957;0.3923146;0;0;0
24.60171;3.21738;-0.02498015;0.8081895;0.3927031;0;0;0
24.62404;3.239715;-0.02477906;0.8080969;0.3928677;0;0;0
24.65118;3.266857;-0.0245874;0.8080196;0.3927316;0;0;0
24.67837;3.294039;-0.02441323;0.8080854;0.3925918;0;0;0
24.69838;3.314048;-0.02438464;0.8082474;0.3925035;0;0;0
24.7259;3.341575;-0.0244386;0.8082023;0.3925242;0;0;0
24.75137;3.367044;-0.02444421;0.8081276;0.3927165;0;0;0
24.77456;3.390233;-0.02416952;0.8078578;0.3929371;0;0;0
24.79777;3.413447;-0.02354244;0.8077252;0.3929986;0;0;0
24.82515;3.440823;-0.02290425;0.8078635;0.3929295;0;0;0
24.85212;3.467795;-0.02251922;0.8082826;0.3928147;0;0;0
24.87478;3.490456;-0.02236696;0.8085517;0.3926853;0;0;0
24.89833;3.514002;-0.02227236;0.8086873;0.3925648;0;0;0
24.91378;3.529456;-0.02236649;0.8087522;0.3924266;0;0;0
24.9434;3.559069;-0.02215672;0.8086436;0.392662;0;0;0
24.96924;3.584912;-0.02176784;0.8084717;0.3930778;0;0;0
24.99653;3.612209;-0.02146289;0.8084184;0.3934294;0;0;0
25.02028;3.635949;-0.02114273;0.8083627;0.3936424;0;0;0
25.04042;3.656096;-0.02080759;0.8083497;0.3936224;0;0;0
25.06392;3.679597;-0.02067288;0.8083905;0.3935929;0;0;0
25.08534;3.70101;-0.02058725;0.8084614;0.3935612;0;0;0
25.11333;3.728997;-0.02026232;0.8085921;0.3935374;0;0;0
25.13894;3.754614;-0.01983675;0.8083301;0.3935862;0;0;0
25.16132;3.776988;-0.01935434;0.8080714;0.3937534;0;0;0
25.18653;3.802197;-0.01887088;0.8081823;0.3939554;0;0;0
25.21218;3.827851;-0.01858263;0.8081815;0.3941399;0;0;0
25.2378;3.853474;-0.01828197;0.8080447;0.3941955;0;0;0
25.26044;3.876107;-0.01775105;0.8079314;0.3942921;0;0;0
25.28805;3.90372;-0.01715195;0.8078425;0.3944809;0;0;0
25.30835;3.924021;-0.01637569;0.8076015;0.3946446;0;0;0
25.33468;3.950349;-0.01590953;0.8074075;0.3949228;0;0;0
25.35633;3.971997;-0.01527347;0.8071862;0.3953907;0;0;0
25.38339;3.999063;-0.01472658;0.8070203;0.3958352;0;0;0
25.40747;4.023141;-0.01419307;0.8068016;0.3961302;0;0;0
25.43111;4.046779;-0.01361438;0.806677;0.3963993;0;0;0
25.4549;4.07057;-0.01300045;0.8065242;0.3967369;0;0;0
25.49076;4.106431;-0.01243103;0.8065188;0.3970537;0;0;0
25.50716;4.122828;-0.01199973;0.8064275;0.3973505;0;0;0
25.52807;4.143746;-0.01159892;0.8063478;0.3975842;0;0;0
25.55308;4.168748;-0.01133588;0.8063437;0.3976653;0;0;0
25.57858;4.194247;-0.01093923;0.8062081;0.3977464;0;0;0
25.60215;4.217819;-0.01022165;0.805869;0.3976703;0;0;0
25.62816;4.243832;-0.009657871;0.8056479;0.397779;0;0;0
25.65082;4.266493;-0.009289779;0.8056456;0.3981646;0;0;0
25.67424;4.289911;-0.009009223;0.8059444;0.3984923;0;0;0
25.69834;4.314014;-0.008652281;0.8063245;0.398805;0;0;0
25.72028;4.335949;-0.008369688;0.8061752;0.3990285;0;0;0
25.74667;4.362341;-0.007723182;0.8057106;0.3992164;0;0;0
25.77188;4.387547;-0.007088784;0.805304;0.3990951;0;0;0
25.79579;4.411465;-0.006449282;0.8049095;0.3990935;0;0;0
25.8183;4.433969;-0.005990349;0.8046472;0.3992316;0;0;0
25.84258;4.458255;-0.005791213;0.8044149;0.3993016;0;0;0
25.86501;4.480682;-0.005459264;0.804329;0.3993871;0;0;0
25.89137;4.507036;-0.004888903;0.8044263;0.3998438;0;0;0
25.91297;4.528636;-0.004511181;0.8047003;0.4001847;0;0;0
25.93855;4.554223;-0.004229907;0.8047397;0.4002189;0;0;0
25.96209;4.577756;-0.003869401;0.8045251;0.4001514;0;0;0
25.98546;4.601133;-0.003522949;0.8040799;0.3999937;0;0;0
26.00755;4.623222;-0.003006363;0.8034972;0.3998582;0;0;0
26.03222;4.647891;-0.002473131;0.8026814;0.3998218;0;0;0
26.05586;4.671531;-0.001431521;0.8020039;0.3999351;0;0;0
26.0836;4.699276;-0.0009212568;0.8019707;0.4001175;0;0;0
26.10641;4.722086;-0.0004724953;0.8019786;0.4002377;0;0;0
26.12931;4.744988;0.0001169685;0.8020584;0.4003785;0;0;0
26.1527;4.768376;0.0007946342;0.801801;0.4004583;0;0;0
26.17586;4.791531;0.001404007;0.8015036;0.4006467;0;0;0
26.1977;4.813372;0.002146866;0.8012525;0.4009957;0;0;0
26.22021;4.835878;0.002885369;0.8009073;0.401522;0;0;0
26.24337;4.859045;0.003554772;0.8007475;0.4018804;0;0;0
26.27037;4.886046;0.004346389;0.8006852;0.4017516;0;0;0
26.29701;4.912679;0.005066274;0.8002342;0.4014063;0;0;0
26.32079;4.936461;0.005485407;0.7999601;0.4014656;0;0;0
26.34156;4.957232;0.00572553;0.7998524;0.4016337;0;0;0
26.36452;4.980194;0.006173028;0.7994929;0.4017602;0;0;0
26.38725;5.002919;0.006218185;0.7996933;0.4017599;0;0;0
26.4183;5.033974;0.006731375;0.7997917;0.4019994;0;0;0
26.43983;5.055505;0.006851943;0.7997388;0.4021545;0;0;0
26.45571;5.071376;0.00697468;0.7996814;0.4024366;0;0;0
26.4857;5.101376;0.007333666;0.7994632;0.4023454;0;0;0
26.50926;5.124935;0.007898938;0.7990786;0.4019663;0;0;0
26.53189;5.147565;0.008794934;0.7986311;0.4014756;0;0;0
26.55441;5.170078;0.009190803;0.7983923;0.4013807;0;0;0
26.57709;5.192764;0.009426264;0.7988232;0.4014876;0;0;0
26.60376;5.219435;0.009258024;0.7994332;0.4020429;0;0;0
26.63002;5.245692;0.009109357;0.7998518;0.4024969;0;0;0
26.65387;5.269543;0.00918192;0.8001176;0.4025014;0;0;0
26.68046;5.296134;0.00937324;0.8001883;0.4023128;0;0;0
26.70058;5.316252;0.009699274;0.8001986;0.4022202;0;0;0
26.72559;5.341259;0.009957545;0.8000042;0.4020265;0;0;0
26.74608;5.361752;0.01055717;0.7998189;0.4015115;0;0;0
26.77008;5.385754;0.01115925;0.7997109;0.4010059;0;0;0
26.7961;5.411774;0.0116483;0.7993259;0.4008671;0;0;0
26.82055;5.436218;0.01222027;0.7990392;0.4007591;0;0;0
26.84284;5.458511;0.01271982;0.7986344;0.4006692;0;0;0
26.86471;5.480379;0.01319325;0.7985889;0.400613;0;0;0
26.88757;5.503241;0.01371449;0.79837;0.4003948;0;0;0
26.91048;5.526149;0.01424981;0.7979763;0.4001569;0;0;0
26.93451;5.550187;0.0148765;0.7976008;0.399959;0;0;0
26.95728;5.572951;0.0152937;0.7970021;0.3997246;0;0;0
26.97769;5.593358;0.01579964;0.7962983;0.3992286;0;0;0
27.00224;5.61791;0.01648505;0.7958201;0.3988254;0;0;0
27.02485;5.640518;0.01716223;0.7951182;0.3984328;0;0;0
27.05123;5.666905;0.01752711;0.794641;0.398218;0;0;0
27.07327;5.688946;0.01756979;0.7947272;0.3983083;0;0;0
27.09785;5.713523;0.01764097;0.7951072;0.3982532;0;0;0
27.11931;5.734982;0.01782519;0.7954852;0.3979467;0;0;0
27.14118;5.756858;0.018207;0.7958217;0.3977115;0;0;0
27.16518;5.780854;0.01857819;0.7959996;0.3975243;0;0;0
27.18745;5.803122;0.01887321;0.7961187;0.3975817;0;0;0
27.21038;5.82606;0.01920386;0.7955661;0.3978347;0;0;0
27.23308;5.848752;0.01954871;0.7949967;0.3979073;0;0;0
27.25573;5.871403;0.01979794;0.7948676;0.3974124;0;0;0
27.28016;5.895835;0.02010887;0.7947476;0.3968545;0;0;0
27.30418;5.919858;0.02040015;0.7947028;0.3968923;0;0;0
27.32477;5.940443;0.02065869;0.794454;0.3971237;0;0;0
27.35209;5.967767;0.02090467;0.7942592;0.3972576;0;0;0
27.37442;5.9901;0.02116145;0.7941165;0.3972493;0;0;0
27.39792;6.013599;0.02142021;0.7940842;0.3971553;0;0;0
27.42029;6.035972;0.02200116;0.7941161;0.3970273;0;0;0
27.44329;6.058971;0.02227934;0.7940559;0.3970003;0;0;0
27.46404;6.079719;0.02252281;0.794208;0.3967257;0;0;0
27.48904;6.104716;0.02275042;0.7943134;0.3964965;0;0;0
27.51328;6.128953;0.02282184;0.7946513;0.3965061;0;0;0
27.54032;6.155994;0.02299424;0.7949251;0.3964825;0;0;0
27.55786;6.173542;0.02327012;0.795287;0.3963398;0;0;0
27.58423;6.19991;0.02361598;0.7956711;0.3963381;0;0;0
27.60995;6.225623;0.02399936;0.7956426;0.3968017;0;0;0
27.63117;6.246844;0.024397;0.7950869;0.3969035;0;0;0
27.65456;6.270237;0.02459109;0.7948563;0.3966648;0;0;0
27.67633;6.292011;0.02486077;0.794386;0.3964229;0;0;0
27.70081;6.316491;0.0249064;0.7942784;0.3964178;0;0;0
27.72483;6.34051;0.02485083;0.7942553;0.3964401;0;0;0
27.74734;6.363013;0.02483451;0.7941582;0.3961464;0;0;0
27.77859;6.394267;0.02468143;0.7939352;0.3958051;0;0;0
27.79763;6.41331;0.02445569;0.7936021;0.3956753;0;0;0
27.82093;6.436609;0.02428139;0.7933649;0.3958598;0;0;0
27.84464;6.460314;0.02407607;0.7933816;0.3962325;0;0;0
27.86559;6.481262;0.02403077;0.7934693;0.3966216;0;0;0
27.88836;6.504032;0.02408773;0.7935846;0.3966963;0;0;0
27.91429;6.529968;0.02393647;0.7934291;0.3965707;0;0;0
27.94122;6.5569;0.02382569;0.7932135;0.3964564;0;0;0
27.95841;6.574091;0.02370341;0.7928559;0.396391;0;0;0
27.98479;6.60047;0.02344349;0.7925991;0.3965203;0;0;0
28.00802;6.623693;0.02323211;0.7924439;0.3967506;0;0;0
28.03079;6.64647;0.02323446;0.7922148;0.3968335;0;0;0
28.05414;6.66982;0.02316338;0.7920499;0.3967996;0;0;0
28.07789;6.693571;0.0229033;0.7919591;0.3967277;0;0;0
28.10193;6.717609;0.02254827;0.7919147;0.39674;0;0;0
28.12349;6.739165;0.02200941;0.7919591;0.3968501;0;0;0
28.14645;6.762129;0.02145867;0.7920029;0.3968593;0;0;0
28.17054;6.786213;0.02107034;0.7919824;0.396836;0;0;0
28.19529;6.810968;0.02085279;0.7920139;0.3968437;0;0;0
28.21931;6.834987;0.02075374;0.7918978;0.3967109;0;0;0
28.24191;6.857585;0.02062109;0.7917556;0.3963845;0;0;0
28.26605;6.881731;0.02040393;0.7914203;0.3960322;0;0;0
28.2896;6.905273;0.02014514;0.7908959;0.3959028;0;0;0
28.31415;6.929826;0.01987572;0.7904207;0.3959756;0;0;0
28.33944;6.95512;0.01958685;0.7902278;0.3960651;0;0;0
28.3588;6.974478;0.01903769;0.7904974;0.3963332;0;0;0
28.3836;6.999281;0.01869384;0.7904656;0.3966659;0;0;0
28.40671;7.022383;0.01823312;0.790346;0.3968588;0;0;0
28.42952;7.045199;0.0177172;0.7900058;0.3968353;0;0;0
28.45299;7.068665;0.01704794;0.7897201;0.3968968;0;0;0
28.47525;7.09093;0.01613233;0.789736;0.396762;0;0;0
28.49877;7.114447;0.0149668;0.7896549;0.3964575;0;0;0
28.52669;7.142369;0.01428822;0.78983;0.3964732;0;0;0
28.54709;7.162766;0.01296563;0.7901042;0.396495;0;0;0
28.5729;7.188581;0.01221678;0.7901428;0.3966526;0;0;0
28.5967;7.212378;0.01154993;0.7900333;0.3969721;0;0;0
28.61939;7.235066;0.01092804;0.7898338;0.3972899;0;0;0
28.64285;7.258525;0.01004347;0.7894768;0.3973112;0;0;0
28.66572;7.281396;0.009107448;0.7891366;0.3971438;0;0;0
28.68805;7.303729;0.008147396;0.78904;0.39699;0;0;0
28.71389;7.329568;0.007057302;0.7890224;0.3970411;0;0;0
28.73934;7.355018;0.006343603;0.7892426;0.3972161;0;0;0
28.75799;7.373668;0.00565505;0.7896354;0.3977923;0;0;0
28.7843;7.399981;0.005190283;0.7898788;0.3981628;0;0;0
28.8087;7.424375;0.004670531;0.7897719;0.3985103;0;0;0
28.83134;7.447013;0.003988273;0.7900647;0.3985674;0;0;0
28.85395;7.469632;0.003071122;0.7906474;0.3985279;0;0;0
28.87662;7.492297;0.002392828;0.7909702;0.3984379;0;0;0
28.89921;7.514892;0.001967259;0.7913375;0.3981848;0;0;0
28.92482;7.540501;0.001660667;0.7916408;0.3980284;0;0;0
28.94714;7.562813;0.00111001;0.7921633;0.3981632;0;0;0
28.97293;7.588611;0.0005181357;0.7926372;0.3985435;0;0;0
28.99676;7.612441;-0.0002161339;0.7929631;0.3988363;0;0;0
29.02006;7.635741;-0.000929568;0.7930169;0.3990154;0;0;0
29.04159;7.657268;-0.00146446;0.7929717;0.3990847;0;0;0
29.06507;7.680748;-0.002160721;0.7930092;0.3991714;0;0;0
29.08863;7.704312;-0.003213465;0.7932509;0.3994079;0;0;0
29.11322;7.728899;-0.004218623;0.7940608;0.3998297;0;0;0
29.13964;7.755317;-0.004923329;0.7945811;0.400228;0;0;0
29.1623;7.77798;-0.005857956;0.7952435;0.4005917;0;0;0
29.18597;7.80165;-0.006759226;0.7955003;0.4006458;0;0;0
29.20799;7.823668;-0.007740565;0.7957409;0.4006352;0;0;0
29.23083;7.846501;-0.008728957;0.7960943;0.400542;0;0;0
29.25459;7.870265;-0.009768894;0.7963864;0.4003364;0;0;0
29.29218;7.907855;-0.01078996;0.7966295;0.4000376;0;0;0
29.30622;7.921896;-0.01178831;0.7966925;0.3998146;0;0;0
29.32977;7.945445;-0.01255531;0.7970083;0.3997151;0;0;0
29.35288;7.968561;-0.01339145;0.7971546;0.3993225;0;0;0
29.37421;7.989887;-0.0139831;0.7972294;0.3989106;0;0;0
29.39864;8.01432;-0.01420402;0.7973139;0.3985579;0;0;0
29.42253;8.038204;-0.01424797;0.7970655;0.3982776;0;0;0
29.44923;8.064912;-0.01457693;0.7970573;0.3980721;0;0;0
29.47365;8.089324;-0.01495841;0.7969122;0.3977506;0;0;0
29.49654;8.112221;-0.01558112;0.7971191;0.3977512;0;0;0
29.52078;8.136456;-0.01648162;0.7976887;0.397683;0;0;0
29.54646;8.162135;-0.01746598;0.7981132;0.3973098;0;0;0
29.57409;8.189771;-0.01836813;0.7985525;0.3969295;0;0;0
29.59815;8.213828;-0.01913737;0.7991989;0.3967776;0;0;0
29.62102;8.236695;-0.01990355;0.7996902;0.3969392;0;0;0
29.64377;8.259453;-0.0203951;0.800077;0.3969887;0;0;0
29.66643;8.282115;-0.02083864;0.8003008;0.3969252;0;0;0
29.69098;8.306663;-0.02134777;0.8005363;0.396716;0;0;0
29.71722;8.332903;-0.02181768;0.8006796;0.3963391;0;0;0
29.74121;8.356887;-0.02241982;0.8008042;0.396211;0;0;0
29.76429;8.379971;-0.02308748;0.8010907;0.3961406;0;0;0
29.78849;8.404176;-0.02370341;0.8013294;0.3953326;0;0;0
29.8138;8.429483;-0.02402108;0.8010419;0.394627;0;0;0
29.84051;8.456195;-0.0241307;0.8013071;0.3943535;0;0;0
29.86342;8.479101;-0.02419688;0.8016168;0.3944744;0;0;0
29.88682;8.502501;-0.02468002;0.8019508;0.3946752;0;0;0
29.91042;8.526103;-0.02502711;0.8019237;0.3947629;0;0;0
29.93987;8.555552;-0.02457887;0.8013692;0.3944193;0;0;0
29.96239;8.578073;-0.02426635;0.8010745;0.3942386;0;0;0
29.97937;8.595058;-0.02316905;0.8013677;0.394941;0;0;0
30.00905;8.624738;-0.02244057;0.801776;0.3957137;0;0;0
30.03373;8.649413;-0.02175839;0.8024793;0.396338;0;0;0
30.05882;8.674499;-0.02081526;0.8029575;0.3967616;0;0;0
30.08386;8.699547;-0.02041703;0.8036262;0.3969609;0;0;0
30.10861;8.724293;-0.01984226;0.8041465;0.3969702;0;0;0
30.13277;8.748456;-0.01966039;0.8044695;0.3965816;0;0;0
30.15545;8.771138;-0.01909805;0.8045617;0.3960308;0;0;0
30.1831;8.798784;-0.01867766;0.8048903;0.3958778;0;0;0
30.20728;8.822962;-0.01839032;0.8052896;0.3961223;0;0;0
30.23254;8.848221;-0.01830285;0.80558;0.3961201;0;0;0
30.25238;8.868066;-0.01826949;0.8056022;0.3955564;0;0;0
30.27975;8.895435;-0.01826462;0.8051617;0.3950702;0;0;0
30.30287;8.918557;-0.01810032;0.804997;0.3950911;0;0;0
30.33075;8.946435;-0.01807528;0.8049384;0.3950235;0;0;0
30.35436;8.970046;-0.0181196;0.8048764;0.3950235;0;0;0
30.37415;8.989834;-0.01806743;0.805021;0.3953187;0;0;0
30.40101;9.016695;-0.01773762;0.8054017;0.3957761;0;0;0
